Gyroscope (degrees/sec): (8.899,-2.109,9.800)
Temperature: 24.500C
Acceleration (m/s^2): (-0.552,0.434,-9.647)
Magnetometer (gauss): (1.023,-0.096,0.358)
Gyroscope (degrees/sec): (10.859,-2.730,11.174)
Temperature: 24.500C
Acceleration (m/s^2): (-0.500,0.379,-9.617)
Magnetometer (gauss): (1.023,-0.096,0.358)
Gyroscope (degrees/sec): (13.055,-4.270,12.539)
Temperature: 24.500C
Acceleration (m/s^2): (-0.580,0.439,-9.696)
Magnetometer (gauss): (1.029,-0.094,0.358)
Gyroscope (degrees/sec): (14.796,-6.046,13.396)
Temperature: 24.500C
Acceleration (m/s^2): (-0.330,0.525,-9.744)
Magnetometer (gauss): (1.029,-0.094,0.358)
Gyroscope (degrees/sec): (16.485,-6.370,13.781)
Temperature: 24.500C
Acceleration (m/s^2): (-0.423,0.605,-9.787)
Magnetometer (gauss): (1.029,-0.094,0.358)
Gyroscope (degrees/sec): (17.290,-7.070,14.394)
Temperature: 24.500C
Acceleration (m/s^2): (-0.422,0.660,-9.846)
Magnetometer (gauss): (1.029,-0.094,0.358)
Gyroscope (degrees/sec): (16.818,-7.884,14.954)
Temperature: 24.500C
Acceleration (m/s^2): (-0.356,0.706,-9.827)
Magnetometer (gauss): (1.017,-0.103,0.358)
Gyroscope (degrees/sec): (16.424,-7.998,15.269)
Temperature: 24.500C
Acceleration (m/s^2): (-0.324,0.809,-9.817)
Magnetometer (gauss): (1.017,-0.103,0.358)
Gyroscope (degrees/sec): (15.873,-7.254,15.111)
Temperature: 24.500C
Acceleration (m/s^2): (-0.287,0.854,-9.832)
Magnetometer (gauss): (1.017,-0.103,0.358)
Gyroscope (degrees/sec): (15.890,-6.913,14.551)
